YEAR,STATE,EDU_LEVEL,EDU_LEVEL_COUNT
2019,Utah,Doctorate degree,30
2019,Utah,Elementary,26
2019,Utah,High School,226
2019,Utah,High school graduate,550
2019,Utah,Kindergarten,4
2019,Utah,Master's degree,158
2019,Utah,Middle School,115
2019,Utah,Pre-School,975
2019,Utah,Professional school degree,19
2019,Utah,Some college but no degree,471
2019,Vermont,Associate degree in college,157
2019,Vermont,Bachelor's degree,396
2019,Vermont,Doctorate degree,47
2019,Vermont,Elementary,9
2019,Vermont,High School,116
2019,Vermont,High school graduate,405
2019,Vermont,Kindergarten,6
2019,Vermont,Master's degree,216
2019,Vermont,Middle School,69
2019,Vermont,Pre-School,390
2019,Vermont,Professional school degree,31
2019,Vermont,Some college but no degree,228
2019,Virginia,Associate degree in college,182
2019,Virginia,Bachelor's degree,633
2019,Virginia,Doctorate degree,71
2019,Virginia,Elementary,51
2019,Virginia,High School,221
2019,Virginia,High school graduate,602
2019,Virginia,Kindergarten,7
2019,Virginia,Master's degree,304
2019,Virginia,Middle School,138
2019,Virginia,Pre-School,759
2019,Virginia,Professional school degree,41
2019,Virginia,Some college but no degree,370
2019,Washington,Associate degree in college,315
2019,Washington,Bachelor's degree,538
2019,Washington,Doctorate degree,44
2019,Washington,Elementary,67
2019,Washington,High School,201
2019,Washington,High school graduate,611
2019,Washington,Kindergarten,8
2019,Washington,Master's degree,270
2019,Washington,Middle School,170
2019,Washington,Pre-School,752
2019,Washington,Professional school degree,17
2019,Washington,Some college but no degree,458
2019,West Virginia,Associate degree in college,229
2019,West Virginia,Bachelor's degree,338
2019,West Virginia,Doctorate degree,26
2019,West Virginia,Elementary,26
2019,West Virginia,High School,277
2019,West Virginia,High school graduate,1079
2019,West Virginia,Kindergarten,7
2019,West Virginia,Master's degree,123
2019,West Virginia,Middle School,218
2019,West Virginia,Pre-School,716
2019,West Virginia,Professional school degree,15
2019,West Virginia,Some college but no degree,406
2019,Wisconsin,Associate degree in college,231
2019,Wisconsin,Bachelor's degree,341
2019,Wisconsin,Doctorate degree,21
2019,Wisconsin,Elementary,19
2019,Wisconsin,High School,132
2019,Wisconsin,High school graduate,501
2019,Wisconsin,Kindergarten,2
2019,Wisconsin,Master's degree,106
2019,Wisconsin,Middle School,95
2019,Wisconsin,Pre-School,525
2019,Wisconsin,Professional school degree,14
2019,Wisconsin,Some college but no degree,303
2019,Wyoming,Associate degree in college,215
2019,Wyoming,Bachelor's degree,264
2019,Wyoming,Doctorate degree,19
2019,Wyoming,Elementary,13
2019,Wyoming,High School,129
2019,Wyoming,High school graduate,583
2019,Wyoming,Kindergarten,3
2019,Wyoming,Master's degree,127
2019,Wyoming,Middle School,83
2019,Wyoming,Pre-School,594
2019,Wyoming,Professional school degree,10
2019,Wyoming,Some college but no degree,357
2020,Alabama,Associate degree in college,247
2020,Alabama,Bachelor's degree,400
2020,Alabama,Doctorate degree,34
2020,Alabama,Elementary,30
2020,Alabama,High School,243
2020,Alabama,High school graduate,801
2020,Alabama,Kindergarten,7
2020,Alabama,Master's degree,188
2020,Alabama,Middle School,126
2020,Alabama,Pre-School,655
2020,Alabama,Professional school degree,22
2020,Alabama,Some college but no degree,461
2020,Alaska,Associate degree in college,141
2020,Alaska,Bachelor's degree,274
2020,Alaska,Doctorate degree,23
2020,Alaska,Elementary,4
2020,Alaska,High School,138
2020,Alaska,High school graduate,461
2020,Alaska,Kindergarten,1
2020,Alaska,Master's degree,122
2020,Alaska,Middle School,60
2020,Alaska,Pre-School,528
2020,Alaska,Professional school degree,11
2020,Alaska,Some college but no degree,321
2020,Arizona,Associate degree in college,198
2020,Arizona,Bachelor's degree,388
2020,Arizona,Doctorate degree,45
2020,Arizona,Elementary,73
2020,Arizona,High School,214
2020,Arizona,High school graduate,561
2020,Arizona,Kindergarten,11
2020,Arizona,Master's degree,157
2020,Arizona,Middle School,123
2020,Arizona,Pre-School,584
2020,Arizona,Professional school degree,20
2020,Arizona,Some college but no degree,433
2020,Arkansas,Associate degree in college,156
2020,Arkansas,Bachelor's degree,370
2020,Arkansas,Doctorate degree,46
2020,Arkansas,Elementary,25
2020,Arkansas,High School,191
2020,Arkansas,High school graduate,659
2020,Arkansas,Kindergarten,3
2020,Arkansas,Master's degree,146
2020,Arkansas,Middle School,123
2020,Arkansas,Pre-School,600
2020,Arkansas,Professional school degree,30
2020,Arkansas,Some college but no degree,371
2020,California,Associate degree in college,1009
2020,California,Bachelor's degree,2591
2020,California,Doctorate degree,250
2020,California,Elementary,676
2020,California,High School,1102
2020,California,High school graduate,2838
2020,California,Kindergarten,85
2020,California,Master's degree,1074
2020,California,Middle School,600
2020,California,Pre-School,3089
2020,California,Professional school degree,151
2020,California,Some college but no degree,2228
2020,Colorado,Associate degree in college,129
2020,Colorado,Bachelor's degree,364
2020,Colorado,Doctorate degree,41
2020,Colorado,Elementary,28
2020,Colorado,High School,94
2020,Colorado,High school graduate,282
2020,Colorado,Kindergarten,4
2020,Colorado,Master's degree,168
2020,Colorado,Middle School,90
2020,Colorado,Pre-School,420
2020,Colorado,Professional school degree,26
2020,Colorado,Some college but no degree,256
2020,Connecticut,Associate degree in college,76
2020,Connecticut,Bachelor's degree,292
2020,Connecticut,Doctorate degree,24
2020,Connecticut,Elementary,17
2020,Connecticut,High School,97
2020,Connecticut,High school graduate,343
2020,Connecticut,Kindergarten,1
2020,Connecticut,Master's degree,153
2020,Connecticut,Middle School,58
2020,Connecticut,Pre-School,251
2020,Connecticut,Professional school degree,20
2020,Connecticut,Some college but no degree,184
2020,Delaware,Associate degree in college,140
2020,Delaware,Bachelor's degree,250
2020,Delaware,Doctorate degree,25
2020,Delaware,Elementary,11
2020,Delaware,High School,90
2020,Delaware,High school graduate,418
2020,Delaware,Kindergarten,1
2020,Delaware,Master's degree,130
2020,Delaware,Middle School,56
2020,Delaware,Pre-School,288
2020,Delaware,Professional school degree,12
2020,Delaware,Some college but no degree,187
2020,District of Columbia,Associate degree in college,54
2020,District of Columbia,Bachelor's degree,545
2020,District of Columbia,Doctorate degree,99
2020,District of Columbia,Elementary,14
2020,District of Columbia,High School,124
2020,District of Columbia,High school graduate,300
2020,District of Columbia,Kindergarten,4
2020,District of Columbia,Master's degree,435
2020,District of Columbia,Middle School,53
2020,District of Columbia,Pre-School,360
2020,District of Columbia,Professional school degree,134
2020,District of Columbia,Some college but no degree,178
2020,Florida,Associate degree in college,647
2020,Florida,Bachelor's degree,1291
2020,Florida,Doctorate degree,89
2020,Florida,Elementary,88
2020,Florida,High School,453
2020,Florida,High school graduate,1620
2020,Florida,Kindergarten,20
2020,Florida,Master's degree,452
2020,Florida,Middle School,232
2020,Florida,Pre-School,1203
2020,Florida,Professional school degree,94
2020,Florida,Some college but no degree,879
2020,Georgia,Associate degree in college,269
2020,Georgia,Bachelor's degree,552
2020,Georgia,Doctorate degree,30
2020,Georgia,Elementary,41
2020,Georgia,High School,284
2020,Georgia,High school graduate,770
2020,Georgia,Kindergarten,5
2020,Georgia,Master's degree,240
2020,Georgia,Middle School,151
2020,Georgia,Pre-School,749
2020,Georgia,Professional school degree,37
2020,Georgia,Some college but no degree,399
2020,Hawaii,Associate degree in college,235
2020,Hawaii,Bachelor's degree,461
2020,Hawaii,Doctorate degree,31
2020,Hawaii,Elementary,19
2020,Hawaii,High School,114
2020,Hawaii,High school graduate,569
2020,Hawaii,Kindergarten,2
2020,Hawaii,Master's degree,167
2020,Hawaii,Middle School,53
2020,Hawaii,Pre-School,421
2020,Hawaii,Professional school degree,29
2020,Hawaii,Some college but no degree,325
2020,Idaho,Associate degree in college,212
2020,Idaho,Bachelor's degree,396
2020,Idaho,Doctorate degree,33
2020,Idaho,Elementary,28
2020,Idaho,High School,149
2020,Idaho,High school graduate,502
2020,Idaho,Kindergarten,2
2020,Idaho,Master's degree,144
2020,Idaho,Middle School,90
2020,Idaho,Pre-School,725
2020,Idaho,Professional school degree,18
2020,Idaho,Some college but no degree,453
2020,Illinois,Associate degree in college,312
2020,Illinois,Bachelor's degree,733
2020,Illinois,Doctorate degree,51
2020,Illinois,Elementary,81
2020,Illinois,High School,278
2020,Illinois,High school graduate,767
2020,Illinois,Kindergarten,9
2020,Illinois,Master's degree,301
2020,Illinois,Middle School,170
2020,Illinois,Pre-School,892
2020,Illinois,Professional school degree,48
2020,Illinois,Some college but no degree,532
2020,Indiana,Associate degree in college,191
2020,Indiana,Bachelor's degree,384
2020,Indiana,Doctorate degree,25
2020,Indiana,Elementary,7
2020,Indiana,High School,165
2020,Indiana,High school graduate,634
2020,Indiana,Kindergarten,3
2020,Indiana,Master's degree,138
2020,Indiana,Middle School,108
2020,Indiana,Pre-School,637
2020,Indiana,Professional school degree,14
2020,Indiana,Some college but no degree,346
2020,Iowa,Associate degree in college,187
2020,Iowa,Bachelor's degree,299
2020,Iowa,Doctorate degree,13
2020,Iowa,Elementary,20
2020,Iowa,High School,110
2020,Iowa,High school graduate,415
2020,Iowa,Kindergarten,5
2020,Iowa,Master's degree,72
2020,Iowa,Middle School,71
2020,Iowa,Pre-School,462
2020,Iowa,Professional school degree,11
2020,Iowa,Some college but no degree,240
2020,Kansas,Associate degree in college,167
2020,Kansas,Bachelor's degree,295
2020,Kansas,Doctorate degree,28
2020,Kansas,Elementary,10
2020,Kansas,High School,104
2020,Kansas,High school graduate,419
2020,Kansas,Kindergarten,4
2020,Kansas,Master's degree,136
2020,Kansas,Middle School,67
2020,Kansas,Pre-School,493
2020,Kansas,Professional school degree,15
2020,Kansas,Some college but no degree,287
2020,Kentucky,Associate degree in college,142
2020,Kentucky,Bachelor's degree,211
2020,Kentucky,Doctorate degree,15
2020,Kentucky,Elementary,16
2020,Kentucky,High School,108
2020,Kentucky,High school graduate,410
2020,Kentucky,Kindergarten,2
2020,Kentucky,Master's degree,94
2020,Kentucky,Middle School,86
2020,Kentucky,Pre-School,390
2020,Kentucky,Professional school degree,9
2020,Kentucky,Some college but no degree,241
2020,Louisiana,Associate degree in college,249
2020,Louisiana,Bachelor's degree,477
2020,Louisiana,Doctorate degree,38
2020,Louisiana,Elementary,34
2020,Louisiana,High School,345
2020,Louisiana,High school graduate,877
2020,Louisiana,Kindergarten,9
2020,Louisiana,Master's degree,183
2020,Louisiana,Middle School,153
2020,Louisiana,Pre-School,812
2020,Louisiana,Professional school degree,32
2020,Louisiana,Some college but no degree,491
2020,Maine,Associate degree in college,109
2020,Maine,Bachelor's degree,175
2020,Maine,Doctorate degree,19
2020,Maine,Elementary,4
2020,Maine,High School,54
2020,Maine,High school graduate,296
2020,Maine,Kindergarten,1
2020,Maine,Master's degree,77
2020,Maine,Middle School,30
2020,Maine,Pre-School,187
2020,Maine,Professional school degree,11
2020,Maine,Some college but no degree,152
2020,Maryland,Associate degree in college,101
2020,Maryland,Bachelor's degree,356
2020,Maryland,Doctorate degree,46
2020,Maryland,Elementary,22
2020,Maryland,High School,115
2020,Maryland,High school graduate,362
2020,Maryland,Kindergarten,3
2020,Maryland,Master's degree,227
2020,Maryland,Middle School,66
2020,Maryland,Pre-School,407
2020,Maryland,Professional school degree,28
2020,Maryland,Some college but no degree,225
2020,Massachusetts,Associate degree in college,190
2020,Massachusetts,Bachelor's degree,651
2020,Massachusetts,Doctorate degree,78
2020,Massachusetts,Elementary,33
2020,Massachusetts,High School,166
2020,Massachusetts,High school graduate,621
2020,Massachusetts,Kindergarten,10
2020,Massachusetts,Master's degree,390
2020,Massachusetts,Middle School,121
2020,Massachusetts,Pre-School,653
2020,Massachusetts,Professional school degree,78
2020,Massachusetts,Some college but no degree,371
2020,Michigan,Associate degree in college,291
2020,Michigan,Bachelor's degree,518
2020,Michigan,Doctorate degree,46
2020,Michigan,Elementary,15
2020,Michigan,High School,231
2020,Michigan,High school graduate,746
2020,Michigan,Kindergarten,9
2020,Michigan,Master's degree,281
2020,Michigan,Middle School,93
2020,Michigan,Pre-School,733
2020,Michigan,Professional school degree,33
2020,Michigan,Some college but no degree,502
2020,Minnesota,Associate degree in college,219
2020,Minnesota,Bachelor's degree,397
2020,Minnesota,Doctorate degree,23
2020,Minnesota,Elementary,19
2020,Minnesota,High School,117
2020,Minnesota,High school graduate,355
2020,Minnesota,Kindergarten,3
2020,Minnesota,Master's degree,137
2020,Minnesota,Middle School,87
2020,Minnesota,Pre-School,501
2020,Minnesota,Professional school degree,23
2020,Minnesota,Some college but no degree,261
2020,Mississippi,Associate degree in college,233
2020,Mississippi,Bachelor's degree,321
2020,Mississippi,Doctorate degree,26
2020,Mississippi,Elementary,14
2020,Mississippi,High School,242
2020,Mississippi,High school graduate,652
2020,Mississippi,Kindergarten,1
2020,Mississippi,Master's degree,148
2020,Mississippi,Middle School,134
2020,Mississippi,Pre-School,556
2020,Mississippi,Professional school degree,16
2020,Mississippi,Some college but no degree,442
2020,Missouri,Associate degree in college,165
2020,Missouri,Bachelor's degree,304
2020,Missouri,Doctorate degree,32
2020,Missouri,Elementary,9
2020,Missouri,High School,127
2020,Missouri,High school graduate,479
2020,Missouri,Kindergarten,4
2020,Missouri,Master's degree,147
2020,Missouri,Middle School,86
2020,Missouri,Pre-School,451
2020,Missouri,Professional school degree,9
2020,Missouri,Some college but no degree,268
2020,Montana,Associate degree in college,239
2020,Montana,Bachelor's degree,424
2020,Montana,Doctorate degree,37
2020,Montana,Elementary,3
2020,Montana,High School,133
2020,Montana,High school graduate,565
2020,Montana,Master's degree,152
2020,Montana,Middle School,94
2020,Montana,Pre-School,634
2020,Montana,Professional school degree,18
2020,Montana,Some college but no degree,400
2020,Nebraska,Associate degree in college,192
2020,Nebraska,Bachelor's degree,332
2020,Nebraska,Doctorate degree,28
2020,Nebraska,Elementary,31
2020,Nebraska,High School,137
2020,Nebraska,High school graduate,388
2020,Nebraska,Kindergarten,10
2020,Nebraska,Master's degree,116
2020,Nebraska,Middle School,79
2020,Nebraska,Pre-School,508
2020,Nebraska,Professional school degree,16
2020,Nebraska,Some college but no degree,259
2020,Nevada,Associate degree in college,171
2020,Nevada,Bachelor's degree,328
2020,Nevada,Doctorate degree,29
2020,Nevada,Elementary,30
2020,Nevada,High School,158
2020,Nevada,High school graduate,498
2020,Nevada,Kindergarten,11
2020,Nevada,Master's degree,106
2020,Nevada,Middle School,80
2020,Nevada,Pre-School,452
2020,Nevada,Professional school degree,18
2020,Nevada,Some college but no degree,412
2020,New Hampshire,Associate degree in college,186
2020,New Hampshire,Bachelor's degree,372
2020,New Hampshire,Doctorate degree,29
2020,New Hampshire,Elementary,7
2020,New Hampshire,High School,94
2020,New Hampshire,High school graduate,392
2020,New Hampshire,Kindergarten,2
2020,New Hampshire,Master's degree,152
2020,New Hampshire,Middle School,56
2020,New Hampshire,Pre-School,380
2020,New Hampshire,Professional school degree,28
2020,New Hampshire,Some college but no degree,244
2020,New Jersey,Associate degree in college,171
2020,New Jersey,Bachelor's degree,610
2020,New Jersey,Doctorate degree,40
2020,New Jersey,Elementary,40
2020,New Jersey,High School,160
2020,New Jersey,High school graduate,611
2020,New Jersey,Kindergarten,7
2020,New Jersey,Master's degree,282
2020,New Jersey,Middle School,88
2020,New Jersey,Pre-School,531
2020,New Jersey,Professional school degree,37
2020,New Jersey,Some college but no degree,288
2020,New Mexico,Associate degree in college,226
2020,New Mexico,Bachelor's degree,336
2020,New Mexico,Doctorate degree,50
2020,New Mexico,Elementary,90
2020,New Mexico,High School,215
2020,New Mexico,High school graduate,602
2020,New Mexico,Kindergarten,10
2020,New Mexico,Master's degree,204
2020,New Mexico,Middle School,136
2020,New Mexico,Pre-School,515
2020,New Mexico,Professional school degree,29
2020,New Mexico,Some college but no degree,454
2020,New York,Associate degree in college,476
2020,New York,Bachelor's degree,1146
2020,New York,Doctorate degree,108
2020,New York,Elementary,106
2020,New York,High School,409
2020,New York,High school graduate,1267
2020,New York,Kindergarten,21
2020,New York,Master's degree,629
2020,New York,Middle School,231
2020,New York,Pre-School,1211
2020,New York,Professional school degree,83
2020,New York,Some college but no degree,666
2020,North Carolina,Associate degree in college,324
2020,North Carolina,Bachelor's degree,528
2020,North Carolina,Doctorate degree,44
2020,North Carolina,Elementary,42
2020,North Carolina,High School,239
2020,North Carolina,High school graduate,759
2020,North Carolina,Kindergarten,1
2020,North Carolina,Master's degree,254
2020,North Carolina,Middle School,158
2020,North Carolina,Pre-School,745
2020,North Carolina,Professional school degree,21
2020,North Carolina,Some college but no degree,450
2020,North Dakota,Associate degree in college,279
2020,North Dakota,Bachelor's degree,382
2020,North Dakota,Doctorate degree,23
2020,North Dakota,Elementary,5
2020,North Dakota,High School,106
2020,North Dakota,High school graduate,443
2020,North Dakota,Kindergarten,1
2020,North Dakota,Master's degree,83
2020,North Dakota,Middle School,84
2020,North Dakota,Pre-School,530
2020,North Dakota,Professional school degree,14
2020,North Dakota,Some college but no degree,289
2020,Ohio,Associate degree in college,248
2020,Ohio,Bachelor's degree,512
2020,Ohio,Doctorate degree,39
2020,Ohio,Elementary,7
2020,Ohio,High School,263
2020,Ohio,High school graduate,853
2020,Ohio,Kindergarten,5
2020,Ohio,Master's degree,251
2020,Ohio,Middle School,141
2020,Ohio,Pre-School,758
2020,Ohio,Professional school degree,51
2020,Ohio,Some college but no degree,445
2020,Oklahoma,Associate degree in college,167
2020,Oklahoma,Bachelor's degree,321
2020,Oklahoma,Doctorate degree,31
2020,Oklahoma,Elementary,24
2020,Oklahoma,High School,181
2020,Oklahoma,High school graduate,558
2020,Oklahoma,Kindergarten,4
2020,Oklahoma,Master's degree,112
2020,Oklahoma,Middle School,102
2020,Oklahoma,Pre-School,531
2020,Oklahoma,Professional school degree,20
2020,Oklahoma,Some college but no degree,367
2020,Oregon,Associate degree in college,214
2020,Oregon,Bachelor's degree,444
2020,Oregon,Doctorate degree,57
2020,Oregon,Elementary,31
2020,Oregon,High School,146
2020,Oregon,High school graduate,476
2020,Oregon,Kindergarten,9
2020,Oregon,Master's degree,179
2020,Oregon,Middle School,86
2020,Oregon,Pre-School,542
2020,Oregon,Professional school degree,33
2020,Oregon,Some college but no degree,346
2020,Pennsylvania,Associate degree in college,294
2020,Pennsylvania,Bachelor's degree,672
2020,Pennsylvania,Doctorate degree,56
2020,Pennsylvania,Elementary,12
2020,Pennsylvania,High School,219
2020,Pennsylvania,High school graduate,1026
2020,Pennsylvania,Kindergarten,3
2020,Pennsylvania,Master's degree,291
2020,Pennsylvania,Middle School,153
2020,Pennsylvania,Pre-School,809
2020,Pennsylvania,Professional school degree,41
2020,Pennsylvania,Some college but no degree,405
2020,Rhode Island,Associate degree in college,95
2020,Rhode Island,Bachelor's degree,214
2020,Rhode Island,Doctorate degree,26
2020,Rhode Island,Elementary,22
2020,Rhode Island,High School,78
2020,Rhode Island,High school graduate,267
2020,Rhode Island,Kindergarten,8
2020,Rhode Island,Master's degree,114
2020,Rhode Island,Middle School,58
2020,Rhode Island,Pre-School,259
2020,Rhode Island,Professional school degree,8
2020,Rhode Island,Some college but no degree,141
2020,South Carolina,Associate degree in college,222
2020,South Carolina,Bachelor's degree,376
2020,South Carolina,Doctorate degree,41
2020,South Carolina,Elementary,22
2020,South Carolina,High School,195
2020,South Carolina,High school graduate,568
2020,South Carolina,Kindergarten,5
2020,South Carolina,Master's degree,166
2020,South Carolina,Middle School,94
2020,South Carolina,Pre-School,510
2020,South Carolina,Professional school degree,26
2020,South Carolina,Some college but no degree,278
2020,South Dakota,Associate degree in college,247
2020,South Dakota,Bachelor's degree,268
2020,South Dakota,Doctorate degree,9
2020,South Dakota,Elementary,7
2020,South Dakota,High School,101
2020,South Dakota,High school graduate,320
2020,South Dakota,Kindergarten,2
2020,South Dakota,Master's degree,81
2020,South Dakota,Middle School,50
2020,South Dakota,Pre-School,464
2020,South Dakota,Professional school degree,11
2020,South Dakota,Some college but no degree,236
2020,Tennessee,Associate degree in college,228
2020,Tennessee,Bachelor's degree,393
2020,Tennessee,Doctorate degree,47
2020,Tennessee,Elementary,20
2020,Tennessee,High School,207
2020,Tennessee,High school graduate,655
2020,Tennessee,Kindergarten,4
2020,Tennessee,Master's degree,166
2020,Tennessee,Middle School,100
2020,Tennessee,Pre-School,597
2020,Tennessee,Professional school degree,28
2020,Tennessee,Some college but no degree,387
2020,Texas,Associate degree in college,677
2020,Texas,Bachelor's degree,1352
2020,Texas,Doctorate degree,100
2020,Texas,Elementary,283
2020,Texas,High School,703
2020,Texas,High school graduate,1871
2020,Texas,Kindergarten,35
2020,Texas,Master's degree,550
2020,Texas,Middle School,478
2020,Texas,Pre-School,2019
2020,Texas,Professional school degree,64
2020,Texas,Some college but no degree,1229
2020,Utah,Associate degree in college,227
2020,Utah,Bachelor's degree,403
2020,Utah,Doctorate degree,32
2020,Utah,Elementary,21
2020,Utah,High School,195
2020,Utah,High school graduate,446
2020,Utah,Kindergarten,5
2020,Utah,Master's degree,192
2020,Utah,Middle School,88
2020,Utah,Pre-School,813
2020,Utah,Professional school degree,13
2020,Utah,Some college but no degree,442
2020,Vermont,Associate degree in college,126
2020,Vermont,Bachelor's degree,384
2020,Vermont,Doctorate degree,44
2020,Vermont,Elementary,2
2020,Vermont,High School,90
2020,Vermont,High school graduate,355
2020,Vermont,Master's degree,193
2020,Vermont,Middle School,52
2020,Vermont,Pre-School,333
2020,Vermont,Professional school degree,23
2020,Vermont,Some college but no degree,181
2020,Virginia,Associate degree in college,171
2020,Virginia,Bachelor's degree,585
2020,Virginia,Doctorate degree,63
2020,Virginia,Elementary,50
2020,Virginia,High School,180
2020,Virginia,High school graduate,503
2020,Virginia,Kindergarten,6
2020,Virginia,Master's degree,293
2020,Virginia,Middle School,108
2020,Virginia,Pre-School,676
2020,Virginia,Professional school degree,41
2020,Virginia,Some college but no degree,339
2020,Washington,Associate degree in college,304
2020,Washington,Bachelor's degree,538
2020,Washington,Doctorate degree,37
2020,Washington,Elementary,47
2020,Washington,High School,166
2020,Washington,High school graduate,565
2020,Washington,Kindergarten,3
2020,Washington,Master's degree,231
2020,Washington,Middle School,121
2020,Washington,Pre-School,677
2020,Washington,Professional school degree,35
2020,Washington,Some college but no degree,399
2020,West Virginia,Associate degree in college,200
2020,West Virginia,Bachelor's degree,292
2020,West Virginia,Doctorate degree,32
2020,West Virginia,Elementary,13
2020,West Virginia,High School,197
2020,West Virginia,High school graduate,862
2020,West Virginia,Kindergarten,3
2020,West Virginia,Master's degree,126
2020,West Virginia,Middle School,143
2020,West Virginia,Pre-School,532
2020,West Virginia,Professional school degree,20
2020,West Virginia,Some college but no degree,331
2020,Wisconsin,Associate degree in college,210
2020,Wisconsin,Bachelor's degree,373
2020,Wisconsin,Doctorate degree,27
2020,Wisconsin,Elementary,14
2020,Wisconsin,High School,133
2020,Wisconsin,High school graduate,440
2020,Wisconsin,Master's degree,121
2020,Wisconsin,Middle School,93
2020,Wisconsin,Pre-School,537
2020,Wisconsin,Professional school degree,10
2020,Wisconsin,Some college but no degree,306
2020,Wyoming,Associate degree in college,207
2020,Wyoming,Bachelor's degree,278
2020,Wyoming,Doctorate degree,29
2020,Wyoming,Elementary,8
2020,Wyoming,High School,110
2020,Wyoming,High school graduate,475
2020,Wyoming,Kindergarten,3
2020,Wyoming,Master's degree,122
2020,Wyoming,Middle School,51
2020,Wyoming,Pre-School,543
2020,Wyoming,Professional school degree,12
2020,Wyoming,Some college but no degree,334
2021,Alabama,Associate degree in college,284
2021,Alabama,Bachelor's degree,423
2021,Alabama,Doctorate degree,35
2021,Alabama,Elementary,23
2021,Alabama,High School,272
2021,Alabama,High school graduate,829
2021,Alabama,Kindergarten,2
2021,Alabama,Master's degree,196
2021,Alabama,Middle School,127
2021,Alabama,Pre-School,711
2021,Alabama,Professional school degree,24
2021,Alabama,Some college but no degree,477
2021,Alaska,Associate degree in college,142
2021,Alaska,Bachelor's degree,254
2021,Alaska,Doctorate degree,30
2021,Alaska,Elementary,6
2021,Alaska,High School,105
2021,Alaska,High school graduate,487
2021,Alaska,Kindergarten,2
2021,Alaska,Master's degree,95
2021,Alaska,Middle School,57
2021,Alaska,Pre-School,510
2021,Alaska,Professional school degree,11
2021,Alaska,Some college but no degree,272
2021,Arizona,Associate degree in college,204
2021,Arizona,Bachelor's degree,431
2021,Arizona,Doctorate degree,37
2021,Arizona,Elementary,66
2021,Arizona,High School,203
2021,Arizona,High school graduate,498
2021,Arizona,Kindergarten,6
2021,Arizona,Master's degree,186
2021,Arizona,Middle School,148
2021,Arizona,Pre-School,623
2021,Arizona,Professional school degree,27
2021,Arizona,Some college but no degree,412
2021,Arkansas,Associate degree in college,184
2021,Arkansas,Bachelor's degree,376
2021,Arkansas,Doctorate degree,27
2021,Arkansas,Elementary,24
2021,Arkansas,High School,200
2021,Arkansas,High school graduate,739
2021,Arkansas,Kindergarten,3
2021,Arkansas,Master's degree,135
2021,Arkansas,Middle School,109
2021,Arkansas,Pre-School,585
2021,Arkansas,Professional school degree,25
2021,Arkansas,Some college but no degree,353
2021,California,Associate degree in college,1006
2021,California,Bachelor's degree,2613
2021,California,Doctorate degree,224
2021,California,Elementary,604
2021,California,High School,1111
2021,California,High school graduate,3069
2021,California,Kindergarten,99
2021,California,Master's degree,1128
2021,California,Middle School,665
2021,California,Pre-School,3103
2021,California,Professional school degree,153
2021,California,Some college but no degree,2161
2021,Colorado,Associate degree in college,133
2021,Colorado,Bachelor's degree,424
2021,Colorado,Doctorate degree,33
2021,Colorado,Elementary,31
2021,Colorado,High School,125
2021,Colorado,High school graduate,329
2021,Colorado,Kindergarten,5
2021,Colorado,Master's degree,195
2021,Colorado,Middle School,97
2021,Colorado,Pre-School,441
2021,Colorado,Professional school degree,29
2021,Colorado,Some college but no degree,280
2021,Connecticut,Associate degree in college,83
2021,Connecticut,Bachelor's degree,283
2021,Connecticut,Doctorate degree,32
2021,Connecticut,Elementary,19
2021,Connecticut,High School,82
2021,Connecticut,High school graduate,326
2021,Connecticut,Kindergarten,1
2021,Connecticut,Master's degree,133
2021,Connecticut,Middle School,54
2021,Connecticut,Pre-School,292
2021,Connecticut,Professional school degree,24
2021,Connecticut,Some college but no degree,195
2021,Delaware,Associate degree in college,148
2021,Delaware,Bachelor's degree,245
2021,Delaware,Doctorate degree,34
2021,Delaware,Elementary,17
2021,Delaware,High School,97
2021,Delaware,High school graduate,457
2021,Delaware,Master's degree,101
2021,Delaware,Middle School,58
2021,Delaware,Pre-School,283
2021,Delaware,Professional school degree,13
2021,Delaware,Some college but no degree,210
2021,District of Columbia,Associate degree in college,61
2021,District of Columbia,Bachelor's degree,523
2021,District of Columbia,Doctorate degree,113
2021,District of Columbia,Elementary,28
2021,District of Columbia,High School,108
2021,District of Columbia,High school graduate,317
2021,District of Columbia,Kindergarten,8
2021,District of Columbia,Master's degree,408
2021,District of Columbia,Middle School,46
2021,District of Columbia,Pre-School,324
2021,District of Columbia,Professional school degree,148
2021,District of Columbia,Some college but no degree,164
2021,Florida,Associate degree in college,731
2021,Florida,Bachelor's degree,1419
2021,Florida,Doctorate degree,84
2021,Florida,Elementary,97
2021,Florida,High School,473
2021,Florida,High school graduate,1829
2021,Florida,Kindergarten,12
2021,Florida,Master's degree,459
2021,Florida,Middle School,230
2021,Florida,Pre-School,1406
2021,Florida,Professional school degree,94
2021,Florida,Some college but no degree,902
2021,Georgia,Associate degree in college,300
2021,Georgia,Bachelor's degree,568
2021,Georgia,Doctorate degree,44
2021,Georgia,Elementary,58
2021,Georgia,High School,310
2021,Georgia,High school graduate,842
2021,Georgia,Kindergarten,12
2021,Georgia,Master's degree,222
2021,Georgia,Middle School,170
2021,Georgia,Pre-School,833
2021,Georgia,Professional school degree,47
2021,Georgia,Some college but no degree,455
2021,Hawaii,Associate degree in college,227
2021,Hawaii,Bachelor's degree,499
2021,Hawaii,Doctorate degree,46
2021,Hawaii,Elementary,30
2021,Hawaii,High School,123
